Año;Autoridad Portuaria;Operacion;Transito;Graneles líquidos;Graneles sólidos;Mercancía general convencional;Mercancía general en contenedor;Mercancía general;Pesca;Avituallamiento;Tráfico interior;TRÁFICO TOTAL;;;
1984;Bahía de Cádiz;Transbordo;Incluido tránsito;0;5.055;0;0;0;0;0;0;5.055;;;
1984;Baleares;Desembarque;Incluido tránsito;675.837;230.827;668.317;711.647;1.379.964;2.136;0;0;2.288.764;;;
1984;Baleares;Embarque;Incluido tránsito;0;8.962;135.611;447.223;582.834;0;354.772;0;946.568;;;
1984;Baleares;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1984;Barcelona;Desembarque;Incluido tránsito;5.064.983;3.516.869;678.625;954.110;1.632.735;7.635;0;0;10.222.222;;;
1984;Barcelona;Embarque;Incluido tránsito;345.780;3.702.045;2.241.648;1.650.030;3.891.678;0;456.090;0;8.395.593;;;
1984;Barcelona;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1984;Bilbao;Desembarque;Incluido tránsito;8.867.961;4.225.956;1.021.630;488.379;1.510.009;218;0;839.685;15.443.829;;;
1984;Bilbao;Embarque;Incluido tránsito;4.731.429;1.094.513;2.144.306;1.059.210;3.203.516;0;689.459;902.671;10.621.588;;;
1984;Bilbao;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1984;C.A.G.P.;Desembarque;Incluido tránsito;1.313.723;2.577.063;1.343.834;614.516;1.958.350;131.560;0;12.898;5.993.594;;;
1984;C.A.G.P.;Embarque;Incluido tránsito;4.725;3.068.423;1.440.300;135.962;1.576.262;0;119.962;2.892;4.772.264;;;
1984;C.A.G.P.;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1984;Cartagena;Desembarque;Incluido tránsito;5.065.544;1.061.897;149.887;36.227;186.114;1.253;0;0;6.314.808;;;
1984;Cartagena;Embarque;Incluido tránsito;3.281.676;346.201;271.861;205.740;477.601;0;133.745;10.594;4.249.817;;;
1984;Cartagena;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1984;Castellón;Desembarque;Incluido tránsito;3.681.234;185.228;74.783;9.334;84.117;10.252;0;0;3.960.831;;;
1984;Castellón;Embarque;Incluido tránsito;2.358.491;31.801;693.837;65.555;759.392;0;78.676;0;3.228.360;;;
1984;Castellón;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1984;Ceuta;Desembarque;Incluido tránsito;1.664.888;20.170;302.024;5.096;307.120;1.383;0;0;1.993.561;;;
1984;Ceuta;Embarque;Incluido tránsito;0;611;208.542;169;208.711;0;1.281.602;0;1.490.924;;;
1984;Ceuta;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1984;Ferrol;Desembarque;Incluido tránsito;32.440;653.379;10.349;80;10.429;1.201;0;361;697.810;;;
1984;Ferrol;Embarque;Incluido tránsito;0;297.097;223.220;0;223.220;0;50.273;0;570.590;;;
1984;Ferrol;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1984;Gijón;Desembarque;Incluido tránsito;1.207.555;8.076.396;64.189;2.648;66.837;3.275;0;1.439;9.355.502;;;
1984;Gijón;Embarque;Incluido tránsito;38.033;1.065.152;441.125;14.085;455.210;0;100.232;1.439;1.660.066;;;
1984;Gijón;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1984;Huelva;Desembarque;Incluido tránsito;2.934.601;2.327.951;65.517;422;65.939;10.996;0;95;5.339.582;;;
1984;Huelva;Embarque;Incluido tránsito;1.881.870;1.873.536;398.957;26;398.983;0;86.615;0;4.241.004;;;
1984;Huelva;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1984;Las Palmas;Desembarque;Incluido tránsito;2.334.592;399.300;557.452;692.513;1.249.965;17.782;0;0;4.001.639;;;
1984;Las Palmas;Embarque;Incluido tránsito;9.425;61.028;675.708;342.447;1.018.155;0;1.924.859;0;3.013.467;;;
1984;Las Palmas;Transbordo;Incluido tránsito;0;0;14.588;0;14.588;0;0;0;14.588;;;
1984;Marín y Ría de Pontevedra;Desembarque;Incluido tránsito;17.694;158.602;2.339;0;2.339;4.315;0;0;182.950;;;
1984;Marín y Ría de Pontevedra;Embarque;Incluido tránsito;0;27.970;145.807;52;145.859;0;62.843;0;236.672;;;
1984;Marín y Ría de Pontevedra;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1984;Melilla;Desembarque;Incluido tránsito;33.909;11.687;165.342;9.423;174.765;2.949;0;0;223.310;;;
1984;Melilla;Embarque;Incluido tránsito;0;32.533;79.638;2.300;81.938;0;39.643;0;154.114;;;
1984;Melilla;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1984;Málaga;Desembarque;Incluido tránsito;5.567.440;262.802;128.968;8.149;137.117;11.544;0;0;5.978.903;;;
1984;Málaga;Embarque;Incluido tránsito;58.030;234.744;380.225;21.676;401.901;0;90.742;0;785.417;;;
1984;Málaga;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1984;Pasaia;Desembarque;Incluido tránsito;936.932;465.031;1.589.925;11.455;1.601.380;7.722;0;0;3.011.065;;;
1984;Pasaia;Embarque;Incluido tránsito;13.464;232.256;1.137.353;23.839;1.161.192;0;108.321;2.159;1.517.392;;;
1984;Pasaia;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1984;Santa Cruz de Tenerife;Desembarque;Incluido tránsito;5.641.958;579.453;384.161;641.912;1.026.073;7.939;0;0;7.255.423;;;
1984;Santa Cruz de Tenerife;Embarque;Incluido tránsito;4.128.159;2.543;441.745;288.988;730.733;0;1.274.766;0;6.136.201;;;
1984;Santa Cruz de Tenerife;Transbordo;Incluido tránsito;0;0;11.052;0;11.052;0;0;0;11.052;;;
1984;Santander;Desembarque;Incluido tránsito;917.465;1.287.316;215.761;6.285;222.046;7.203;0;0;2.434.030;;;
1984;Santander;Embarque;Incluido tránsito;77.325;402.319;439.656;9.506;449.162;0;108.248;0;1.037.054;;;
1984;Santander;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1984;Sevilla;Desembarque;Incluido tránsito;743.442;535.230;636.210;70.168;706.378;4.851;0;19.525;2.009.426;;;
1984;Sevilla;Embarque;Incluido tránsito;2.972;482.071;623.960;185.859;809.819;0;37.266;0;1.332.128;;;
1984;Sevilla;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1984;Tarragona;Desembarque;Incluido tránsito;9.869.162;3.174.937;90.298;38.440;128.738;8.970;0;0;13.181.807;;;
1984;Tarragona;Embarque;Incluido tránsito;6.172.835;1.334.119;497.938;118.850;616.788;0;162.552;0;8.286.294;;;
1984;Tarragona;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1984;Valencia;Desembarque;Incluido tránsito;1.271.782;1.805.385;635.945;729.889;1.365.834;2.627;0;0;4.445.628;;;
1984;Valencia;Embarque;Incluido tránsito;312.490;1.426.432;721.539;1.726.156;2.447.695;0;181.157;0;4.367.774;;;
1984;Valencia;Transbordo;Incluido tránsito;2.885;0;0;0;0;0;0;0;2.885;;;
1984;Vigo;Desembarque;Incluido tránsito;697.303;451.246;203.892;146.945;350.837;83.170;0;40.147;1.622.703;;;
1984;Vigo;Embarque;Incluido tránsito;0;51.088;296.444;176.749;473.193;0;301.870;90.634;916.785;;;
1984;Vigo;Transbordo;Incluido tránsito;13.947;0;0;0;0;0;0;0;13.947;;;
1984;Vilagarcía;Desembarque;Incluido tránsito;30.652;144.001;14.769;0;14.769;2.492;0;13.338;205.252;;;
1984;Vilagarcía;Embarque;Incluido tránsito;2.598;46.011;104.778;0;104.778;0;11.561;0;164.948;;;
1984;Vilagarcía;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1985;A Coruña;Desembarque;Incluido tránsito;4.456.478;1.200.040;267.945;429;268.374;86.843;0;0;6.011.735;;;
1985;A Coruña;Embarque;Incluido tránsito;2.658.459;371.621;256.653;838;257.491;0;370.320;0;3.657.891;;;
1985;A Coruña;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1985;Alicante;Desembarque;Incluido tránsito;770.342;258.534;193.818;123.541;317.359;8.841;0;0;1.355.076;;;
1985;Alicante;Embarque;Incluido tránsito;5.683;914.902;114.793;225.099;339.892;0;36.661;0;1.297.138;;;
1985;Alicante;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1985;Almería;Desembarque;Incluido tránsito;231.531;883.435;40.640;0;40.640;12.710;0;0;1.168.316;;;
1985;Almería;Embarque;Incluido tránsito;0;6.449.317;77.708;0;77.708;0;45.363;0;6.572.388;;;
1985;Almería;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1985;Avilés;Desembarque;Incluido tránsito;223.919;2.014.149;18.889;0;18.889;14.089;0;0;2.271.046;;;
1985;Avilés;Embarque;Incluido tránsito;52.000;552.985;1.502.179;0;1.502.179;0;46.348;0;2.153.512;;;
1985;Avilés;Transbordo;Incluido tránsito;11.143;0;0;0;0;0;0;0;11.143;;;
1985;Bahía de Algeciras;Desembarque;Incluido tránsito;6.485.289;835.689;587.226;1.495.586;2.082.812;22.118;0;258.530;9.684.438;;;
1985;Bahía de Algeciras;Embarque;Incluido tránsito;7.727.477;6.093;800.193;1.682.747;2.482.940;0;542.535;528.277;11.287.322;;;
1985;Bahía de Algeciras;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1985;Bahía de Cádiz;Desembarque;Incluido tránsito;1.480.173;197.556;148.059;314.097;462.156;35.165;0;0;2.175.050;;;
1985;Bahía de Cádiz;Embarque;Incluido tránsito;59.526;265.495;402.188;655.984;1.058.172;0;397.246;0;1.780.439;;;
1985;Bahía de Cádiz;Transbordo;Incluido tránsito;0;3.760;245;0;245;0;0;0;4.005;;;
1985;Baleares;Desembarque;Incluido tránsito;604.676;243.808;659.779;756.365;1.416.144;2.222;0;0;2.266.850;;;
1985;Baleares;Embarque;Incluido tránsito;0;12.856;127.897;474.485;602.382;0;223.784;0;839.022;;;
1985;Baleares;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1985;Barcelona;Desembarque;Incluido tránsito;5.439.441;3.020.373;440.839;1.512.875;1.953.714;7.284;0;0;10.420.812;;;
1985;Barcelona;Embarque;Incluido tránsito;245.299;3.157.596;1.850.553;2.118.946;3.969.499;0;435.849;0;7.808.243;;;
1985;Barcelona;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1985;Bilbao;Desembarque;Incluido tránsito;9.798.786;4.865.919;1.083.529;534.424;1.617.953;264;0;994.162;17.277.084;;;
1985;Bilbao;Embarque;Incluido tránsito;5.636.138;978.377;2.000.476;958.739;2.959.215;0;710.071;1.075.533;11.359.334;;;
1985;Bilbao;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1985;C.A.G.P.;Desembarque;Incluido tránsito;1.197.710;2.669.289;1.242.609;653.420;1.896.029;164.887;0;16.108;5.944.023;;;
1985;C.A.G.P.;Embarque;Incluido tránsito;4.483;2.757.424;1.093.876;162.505;1.256.381;0;104.455;4.873;4.127.616;;;
1985;C.A.G.P.;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1985;Cartagena;Desembarque;Incluido tránsito;5.472.132;1.027.557;117.384;41.352;158.736;1.183;0;0;6.659.608;;;
1985;Cartagena;Embarque;Incluido tránsito;4.142.156;322.088;191.179;217.885;409.064;0;89.249;24.691;4.987.248;;;
1985;Cartagena;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1985;Castellón;Desembarque;Incluido tránsito;3.795.337;194.444;73.817;2.211;76.028;9.546;0;0;4.075.355;;;
1985;Castellón;Embarque;Incluido tránsito;2.808.837;36.947;555.414;1.184;556.598;0;45.979;0;3.448.361;;;
1985;Castellón;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1985;Ceuta;Desembarque;Incluido tránsito;3.008.827;28.989;353.661;4.358;358.019;1.272;0;0;3.397.107;;;
1985;Ceuta;Embarque;Incluido tránsito;0;731;227.909;83;227.992;0;1.158.653;424.409;1.811.785;;;
1985;Ceuta;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1985;Ferrol;Desembarque;Incluido tránsito;30.958;426.752;26.189;0;26.189;1.129;0;0;485.028;;;
1985;Ferrol;Embarque;Incluido tránsito;0;354.031;288.990;0;288.990;0;37.199;0;680.220;;;
1985;Ferrol;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1985;Gijón;Desembarque;Incluido tránsito;1.176.126;9.437.361;62.955;805;63.760;2.479;0;3.141;10.682.867;;;
1985;Gijón;Embarque;Incluido tránsito;34.132;1.603.342;561.812;9.161;570.973;0;111.155;3.141;2.322.743;;;
1985;Gijón;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1985;Huelva;Desembarque;Incluido tránsito;3.136.099;2.247.686;37.855;65;37.920;10.973;0;0;5.432.678;;;
1985;Huelva;Embarque;Incluido tránsito;2.178.615;1.273.969;389.036;122;389.158;0;87.792;0;3.929.534;;;
1985;Huelva;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1985;Las Palmas;Desembarque;Incluido tránsito;2.466.493;413.486;877.596;740.681;1.618.277;23.946;0;0;4.522.202;;;
1985;Las Palmas;Embarque;Incluido tránsito;44.619;51.937;766.397;495.991;1.262.388;0;1.947.432;0;3.306.376;;;
1985;Las Palmas;Transbordo;Incluido tránsito;0;0;13.511;0;13.511;0;0;0;13.511;;;
1985;Marín y Ría de Pontevedra;Desembarque;Incluido tránsito;15.121;202.704;13.856;0;13.856;4.634;0;0;236.315;;;
1985;Marín y Ría de Pontevedra;Embarque;Incluido tránsito;0;29.068;145.186;0;145.186;0;59.974;0;234.228;;;
1985;Marín y Ría de Pontevedra;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1985;Melilla;Desembarque;Incluido tránsito;31.604;15.692;176.868;11.069;187.937;1.958;0;0;237.191;;;
1985;Melilla;Embarque;Incluido tránsito;0;29.150;94.518;2.786;97.304;0;27.782;0;154.236;;;
1985;Melilla;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1985;Málaga;Desembarque;Incluido tránsito;5.887.848;251.118;120.185;4.365;124.550;11.684;0;0;6.275.200;;;
1985;Málaga;Embarque;Incluido tránsito;150.755;397.728;243.151;34.605;277.756;0;119.043;0;945.282;;;
1985;Málaga;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1985;Pasaia;Desembarque;Incluido tránsito;920.566;410.346;1.866.669;63.680;1.930.349;25.400;0;0;3.286.661;;;
1985;Pasaia;Embarque;Incluido tránsito;15.323;182.177;1.373.340;74.907;1.448.247;0;123.926;4.131;1.773.804;;;
1985;Pasaia;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1985;Santa Cruz de Tenerife;Desembarque;Incluido tránsito;5.135.057;535.764;631.600;701.524;1.333.124;6.760;0;0;7.010.705;;;
1985;Santa Cruz de Tenerife;Embarque;Incluido tránsito;3.444.214;6.197;406.974;328.727;735.701;0;992.712;0;5.178.824;;;
1985;Santa Cruz de Tenerife;Transbordo;Incluido tránsito;0;0;13.126;0;13.126;0;0;0;13.126;;;
1985;Santander;Desembarque;Incluido tránsito;884.201;1.244.641;285.665;11.163;296.828;6.181;0;0;2.431.851;;;
1985;Santander;Embarque;Incluido tránsito;79.252;651.870;538.420;4.475;542.895;0;110.037;0;1.384.054;;;
1985;Santander;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1985;Sevilla;Desembarque;Incluido tránsito;571.571;1.148.432;77.686;110.719;188.405;4.810;0;19.770;1.932.988;;;
1985;Sevilla;Embarque;Incluido tránsito;9.020;594.907;482.180;217.322;699.502;0;36.686;0;1.340.115;;;
1985;Sevilla;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1985;Tarragona;Desembarque;Incluido tránsito;9.920.887;3.406.711;95.176;43.366;138.542;9.942;0;3.007;13.479.089;;;
1985;Tarragona;Embarque;Incluido tránsito;5.757.092;1.200.967;488.948;127.286;616.234;0;148.201;3.007;7.725.501;;;
1985;Tarragona;Transbordo;Incluido tránsito;0;25.000;188;0;188;0;0;0;25.188;;;
1985;Valencia;Desembarque;Incluido tránsito;1.207.848;1.447.714;671.852;909.786;1.581.638;2.257;0;0;4.239.457;;;
1985;Valencia;Embarque;Incluido tránsito;316.182;1.548.884;686.260;2.001.862;2.688.122;0;187.416;0;4.740.604;;;
1985;Valencia;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1985;Vigo;Desembarque;Incluido tránsito;715.800;408.322;236.021;160.334;396.355;81.592;0;48.381;1.650.450;;;
1985;Vigo;Embarque;Incluido tránsito;250;133.751;384.906;167.413;552.319;0;300.268;99.254;1.085.842;;;
1985;Vigo;Transbordo;Incluido tránsito;15.723;0;0;0;0;0;0;0;15.723;;;
1985;Vilagarcía;Desembarque;Incluido tránsito;32.404;144.446;20.122;0;20.122;1.423;0;947;199.342;;;
1985;Vilagarcía;Embarque;Incluido tránsito;5.593;47.225;109.768;0;109.768;0;11.620;7;174.213;;;
1985;Vilagarcía;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1986;A Coruña;Desembarque;Incluido tránsito;5.634.551;1.190.340;282.494;344;282.838;79.350;0;0;7.187.079;;;
1986;A Coruña;Embarque;Incluido tránsito;3.777.009;351.544;254.469;7.850;262.319;0;497.078;169.849;5.057.799;;;
1986;A Coruña;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1986;Alicante;Desembarque;Incluido tránsito;789.675;374.504;185.404;83.106;268.510;15.653;0;0;1.448.342;;;
1986;Alicante;Embarque;Incluido tránsito;1.587;1.023.401;130.890;216.001;346.891;0;35.605;0;1.407.484;;;
1986;Alicante;Transbordo;Incluido tránsito;0;0;1.593;0;1.593;0;0;0;1.593;;;
1986;Almería;Desembarque;Incluido tránsito;224.096;1.214.818;40.079;628;40.707;11.077;0;0;1.490.698;;;
1986;Almería;Embarque;Incluido tránsito;2.989;6.043.771;208.499;1.925;210.424;0;45.215;0;6.302.399;;;
1986;Almería;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1986;Avilés;Desembarque;Incluido tránsito;246.998;2.148.617;32.788;0;32.788;16.397;0;0;2.444.800;;;
1986;Avilés;Embarque;Incluido tránsito;66.038;492.037;1.274.551;0;1.274.551;0;47.579;0;1.880.205;;;
1986;Avilés;Transbordo;Incluido tránsito;7.636;0;0;0;0;0;0;0;7.636;;;
1986;Bahía de Algeciras;Desembarque;Incluido tránsito;7.359.169;1.390.515;514.649;1.756.928;2.271.577;24.342;0;216.899;11.262.502;;;
1986;Bahía de Algeciras;Embarque;Incluido tránsito;7.545.988;14.227;665.141;1.903.407;2.568.548;0;792.165;704.795;11.625.723;;;
1986;Bahía de Algeciras;Transbordo;Incluido tránsito;0;3.065;0;0;0;0;0;0;3.065;;;
1986;Bahía de Cádiz;Desembarque;Incluido tránsito;2.025.642;284.220;163.785;241.784;405.569;34.795;0;0;2.750.226;;;
1986;Bahía de Cádiz;Embarque;Incluido tránsito;51.400;346.314;244.170;508.014;752.184;0;318.752;0;1.468.650;;;
1986;Bahía de Cádiz;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1986;Baleares;Desembarque;Incluido tránsito;590.976;193.450;836.213;601.271;1.437.484;1.966;0;0;2.223.876;;;
1986;Baleares;Embarque;Incluido tránsito;0;15.148;425.930;186.580;612.510;0;294.238;0;921.896;;;
1986;Baleares;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1986;Barcelona;Desembarque;Incluido tránsito;5.657.401;2.939.131;570.094;1.526.451;2.096.545;6.165;0;0;10.699.242;;;
1986;Barcelona;Embarque;Incluido tránsito;373.551;2.800.951;1.443.109;2.031.419;3.474.528;0;396.739;0;7.045.769;;;
1986;Barcelona;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1986;Bilbao;Desembarque;Incluido tránsito;9.864.481;4.125.422;1.310.316;468.281;1.778.597;339;0;843.430;16.612.269;;;
1986;Bilbao;Embarque;Incluido tránsito;5.590.263;591.711;1.232.783;825.212;2.057.995;0;559.322;925.339;9.724.630;;;
1986;Bilbao;Transbordo;Incluido tránsito;0;0;217;0;217;0;0;0;217;;;
1986;C.A.G.P.;Desembarque;Incluido tránsito;1.256.931;2.677.448;701.460;695.612;1.397.072;128.317;0;12.621;5.472.389;;;
1986;C.A.G.P.;Embarque;Incluido tránsito;2.128;548.848;646.098;236.396;882.494;0;84.083;22.952;1.540.505;;;
1986;C.A.G.P.;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1986;Cartagena;Desembarque;Incluido tránsito;5.640.525;1.125.733;198.493;38.214;236.707;949;0;0;7.003.914;;;
1986;Cartagena;Embarque;Incluido tránsito;3.905.356;288.328;168.391;215.404;383.795;0;122.502;9.672;4.709.653;;;
1986;Cartagena;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1986;Castellón;Desembarque;Incluido tránsito;3.921.065;191.285;66.860;95;66.955;15.934;0;0;4.195.239;;;
1986;Castellón;Embarque;Incluido tránsito;2.864.102;38.207;294.122;2.211;296.333;0;29.959;0;3.228.601;;;
1986;Castellón;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1986;Ceuta;Desembarque;Incluido tránsito;1.408.891;29.173;338.645;19.548;358.193;1.138;0;0;1.797.395;;;
1986;Ceuta;Embarque;Incluido tránsito;0;471;231.347;4.130;235.477;0;764.276;245.107;1.245.331;;;
1986;Ceuta;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1986;Ferrol;Desembarque;Incluido tránsito;12.598;248.359;37.350;0;37.350;1.002;0;0;299.309;;;
1986;Ferrol;Embarque;Incluido tránsito;0;420.286;141.128;0;141.128;0;28.147;150;589.711;;;
1986;Ferrol;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1986;Gijón;Desembarque;Incluido tránsito;1.099.806;8.062.677;82.495;2.526;85.021;2.638;0;4.756;9.254.898;;;
1986;Gijón;Embarque;Incluido tránsito;11.808;997.206;500.445;8.732;509.177;0;122.118;58.396;1.698.705;;;
1986;Gijón;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1986;Huelva;Desembarque;Incluido tránsito;3.850.712;2.594.702;52.259;212;52.471;13.638;0;2.114;6.513.637;;;
1986;Huelva;Embarque;Incluido tránsito;3.210.656;1.007.631;381.654;12;381.666;0;88.031;0;4.687.984;;;
1986;Huelva;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1986;Las Palmas;Desembarque;Incluido tránsito;2.608.164;210.246;842.026;902.481;1.744.507;18.584;0;0;4.581.501;;;
1986;Las Palmas;Embarque;Incluido tránsito;183.276;42.086;507.399;506.067;1.013.466;0;1.997.622;0;3.236.450;;;
1986;Las Palmas;Transbordo;Incluido tránsito;0;0;38.034;0;38.034;0;0;0;38.034;;;
1986;Marín y Ría de Pontevedra;Desembarque;Incluido tránsito;14.646;246.980;6.730;3.472;10.202;3.659;0;0;275.487;;;
1986;Marín y Ría de Pontevedra;Embarque;Incluido tránsito;0;30.783;188.730;3.614;192.344;0;53.674;0;276.801;;;
1986;Marín y Ría de Pontevedra;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1986;Melilla;Desembarque;Incluido tránsito;29.566;11.710;173.423;14.134;187.557;956;0;0;229.789;;;
1986;Melilla;Embarque;Incluido tránsito;0;29.335;91.938;2.968;94.906;0;24.026;0;148.267;;;
1986;Melilla;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1986;Málaga;Desembarque;Incluido tránsito;6.300.245;257.948;108.472;18.148;126.620;13.108;0;0;6.697.921;;;
1986;Málaga;Embarque;Incluido tránsito;64.647;455.657;242.112;22.071;264.183;0;103.473;0;887.960;;;
1986;Málaga;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1986;Pasaia;Desembarque;Incluido tránsito;827.243;428.822;1.675.348;102.584;1.777.932;15.309;0;0;3.049.306;;;
1986;Pasaia;Embarque;Incluido tránsito;11.629;158.643;905.420;140.910;1.046.330;0;107.544;3.374;1.327.520;;;
1986;Pasaia;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1986;Santa Cruz de Tenerife;Desembarque;Incluido tránsito;5.473.094;685.622;462.466;774.371;1.236.837;3.815;0;0;7.399.368;;;
1986;Santa Cruz de Tenerife;Embarque;Incluido tránsito;3.623.775;4.046;388.673;319.475;708.148;0;974.528;0;5.310.497;;;
1986;Santa Cruz de Tenerife;Transbordo;Incluido tránsito;0;0;2.215;0;2.215;0;0;0;2.215;;;
1986;Santander;Desembarque;Incluido tránsito;741.007;1.479.225;375.819;10.103;385.922;6.295;0;0;2.612.449;;;
1986;Santander;Embarque;Incluido tránsito;39.094;472.936;470.724;29.207;499.931;0;87.004;0;1.098.965;;;
1986;Santander;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1986;Sevilla;Desembarque;Incluido tránsito;115.839;1.081.541;133.600;78.570;212.170;4.284;0;19.840;1.433.674;;;
1986;Sevilla;Embarque;Incluido tránsito;9.498;564.250;213.409;260.325;473.734;0;30.424;0;1.077.906;;;
1986;Sevilla;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1986;Tarragona;Desembarque;Incluido tránsito;11.465.926;3.843.917;104.152;23.476;127.628;8.528;0;1.317;15.447.316;;;
1986;Tarragona;Embarque;Incluido tránsito;5.893.797;876.601;509.901;111.121;621.022;0;187.780;1.317;7.580.517;;;
1986;Tarragona;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1986;Valencia;Desembarque;Incluido tránsito;1.211.515;1.778.141;1.203.854;839.866;2.043.720;3.477;0;0;5.036.853;;;
1986;Valencia;Embarque;Incluido tránsito;269.399;2.556.095;909.303;1.756.169;2.665.472;0;173.202;0;5.664.168;;;
