url,titulo,precio_contado,precio_financiado,año,kilometros,caballos,tipo_cambio,combustible,traccion,velocidad_maxima,largo,ancho,alto,peso,deposito
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-megane-megane-1-2-tce-energy-zen-97kw-130-compacto-manual-2016-127319,"Renault Mégane
        1.2 TCe Energy Zen",9990,9490.0,2016,128.241 km,130 CV,Manual,Gasolina,Delantera,197km/h,"4,36m","1,81m","1,44m",1.205kg,47l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c5-aircross-c5-aircross-hybrid-plus-e-dcs6-136-136-suv-y-4x4-automatico-2025-127081,"Citroen C5 Aircross
        Hybrid Plus e-DCS6 136",21390,19490.0,2025,23.496 km,136 CV,Automático,Mild hybrid,Delantera,225km/h,"4,50m","1,97m","1,65m",,43l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-e-gs-136-compacto-automatico-2022-128362,"Opel Corsa
        -e GS",18490,16790.0,2023,16.988 km,136 CV,Automático,Eléctrico,Delantera,150km/h,"4,06m","1,77m","1,44m",,
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-arkana-arkana-1-6-e-tech-techno-105kw-94-suv-y-4x4-manual-2023-128599,"Renault Arkana
        1.6 E-Tech Techno",20990,19090.0,2023,61.809 km,145 CV,Manual,Híbrido,Delantera,172km/h,"4,57m","1,82m","1,57m",,50l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-volkswagen-t-roc-t-roc-1-5-tsi-sport-150-suv-y-4x4-manual-2021-127491,"Volkswagen T-Roc
        1.5 TSI Sport",22490,20490.0,2021,48.960 km,150 CV,Manual,Gasolina,Delantera,205km/h,"4,23m","1,82m","1,57m",1.330kg,50l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-mazda-cx-5-cx-5-2-0-e-skyactiv-g-mhev-exclusive-line-2wd-121kw-165-suv-y-4x4-manual-2023-127817,"Mazda CX-5
        2.0 e-Skyactiv-G MHEV Exclusive-Line 2WD",26990,24590.0,2023,35.299 km,165 CV,Manual,Mild hybrid,Delantera,201km/h,"4,55m","1,84m","1,68m",1.518kg,56l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-volkswagen-id-5-id-5-pro-performance-150kw-77kwh-204-suv-y-4x4-automatico-2022-126515,"Volkswagen ID.5
        Pro Performance",29990,27290.0,2022,52.764 km,204 CV,Automático,Eléctrico,Trasera,160km/h,"4,60m","1,85m","1,61m",2.042kg,
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-volkswagen-t-cross-t-cross-1-0-tsi-advance-81kw-110-suv-y-4x4-manual-2021-128960,"Volkswagen T-Cross
        1.0 TSI Advance",15990,14590.0,2021,67.046 km,110 CV,Manual,Gasolina,Delantera,189km/h,"4,11m","1,78m","1,56m",1.277kg,40l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-peugeot-208-208-1-5-bluehdi-s-and-s-gt-100-100-compacto-manual-2022-128277,"Peugeot 208
        1.5 BlueHDi S&S GT 100",15690,14290.0,2022,32.725 km,100 CV,Manual,Diésel,Delantera,188km/h,"4,06m","1,75m","1,43m",1.090kg,41l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-toyota-yaris-yaris-120h-1-5-business-plus-75-compacto-automatico-2024-128689,"Toyota Yaris
        120H 1.5 Business Plus",20490,18590.0,2024,12.769 km,116 CV,Automático,Híbrido,Delantera,175km/h,"3,94m","1,75m","1,50m",1.065kg,36l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-seat-arona-arona-1-6tdi-cr-s-and-s-style-95-95-suv-y-4x4-manual-2020-128600,"SEAT Arona
        1.6TDI CR S&S Style 95",14690,13390.0,2021,107.111 km,95 CV,Manual,Diésel,Delantera,178km/h,"4,14m","1,78m","1,55m",1.288kg,40l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-mazda-mazda6-mazda6-2-5-lux-plus-prem-black-plus-travel-plus-sr-navi-aut-192-berlina-automatico-2018-128592,"Mazda Mazda6
        2.5 Lux.+Prem.Black+Travel+SR(Navi) Aut.",18890,17990.0,2018,100.719 km,192 CV,Automático,Gasolina,Delantera,223km/h,"4,87m","1,84m","1,45m",1.365kg,62l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-serie-1-118ia-140-compacto-automatico-2021-129155,"BMW Serie 1
        118iA",23490,21390.0,2021,23.092 km,140 CV,Automático,Gasolina,Delantera,213km/h,"4,32m","1,80m","1,43m",1.320kg,42l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-peugeot-208-208-1-6bluehdi-s-and-s-gt-line-120-120-compacto-manual-2017-127833,"Peugeot 208
        1.6BlueHDi S&S GT Line 120",10490,9990.0,2017,74.437 km,120 CV,Manual,Diésel,Delantera,190km/h,"3,97m","1,74m","1,46m",1.200kg,50l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c3-c3-1-2-puretech-s-and-s-feel-pack-83-83-compacto-manual-2020-128855,"Citroen C3
        1.2 PureTech S&S Feel Pack 83",9890,8990.0,2020,52.013 km,83 CV,Manual,Gasolina,Delantera,168km/h,"4,00m","1,75m","1,47m",1.055kg,42l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c3-c3-origin-1-2-puretech-s-and-s-max-83-83-compacto-manual-2024-128820,"Citroen C3
        Origin 1.2 PureTech S&S Max 83",11990,10890.0,2024,22.831 km,83 CV,Manual,Gasolina,Delantera,168km/h,"4,00m","1,75m","1,47m",1.055kg,42l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-ford-fiesta-fiesta-1-0-ecoboost-s-s-trend-95-95-compacto-manual-2020-129005,"Ford Fiesta
        1.0 EcoBoost S/S Trend 95",10990,,2020,106.786 km,95 CV,Manual,Gasolina,Delantera,183km/h,"4,04m","1,74m","1,47m",1.091kg,42l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-nissan-juke-juke-1-0-dig-t-acenta-4x2-dct-7-114-114-suv-y-4x4-automatico-2021-128956,"Nissan Juke
        1.0 DIG-T Acenta 4x2 DCT 7 114",17490,15890.0,2021,40.968 km,114 CV,Automático,Gasolina,Delantera,180km/h,"4,21m","1,83m","1,60m",1.217kg,46l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-a1-a1-sportback-30-tfsi-s-line-116-compacto-manual-2018-128424,"Audi A1
        Sportback 30 TFSI S line",14990,14290.0,2018,127.459 km,116 CV,Manual,Gasolina,Delantera,203km/h,"4,03m","1,74m","1,43m",1.180kg,40l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-kadjar-kadjar-1-2-tce-energy-limited-97kw-130-suv-y-4x4-manual-2018-128539,"Renault Kadjar
        1.2 TCe Energy Limited",13990,13290.0,2018,55.436 km,130 CV,Manual,Gasolina,Delantera,192km/h,"4,45m","1,84m","1,61m",1.306kg,55l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-dacia-sandero-sandero-0-9-tce-glp-stepway-essential-66kw-90-compacto-manual-2018-128951,"Dacia Sandero
        0.9 TCE GLP Stepway Essential",10990,10490.0,2018,39.890 km,90 CV,Manual,Glp,Delantera,168km/h,"4,09m","1,76m","1,56m",1.040kg,50l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-ford-ka-ka-plus-1-19-ti-vct-ultimate-85-compacto-manual-2017-128485,"Ford Ka
        + 1.19 Ti-VCT Ultimate",7390,6990.0,2017,108.938 km,85 CV,Manual,Gasolina,Delantera,168km/h,"3,93m","1,70m","1,52m",1.055kg,42l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-ford-kuga-kuga-1-5-ecoboost-st-line-fwd-150-150-suv-y-4x4-manual-2022-127805,"Ford Kuga
        1.5 EcoBoost ST-Line FWD 150",16990,15490.0,2022,83.364 km,150 CV,Manual,Gasolina,Delantera,195km/h,"4,61m","1,88m","1,68m",1.493kg,60l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-volkswagen-id-4-id-4-pro-128kw-77kwh-174-suv-y-4x4-automatico-2022-126512,"Volkswagen ID.4
        Pro",27490,24990.0,2022,36.997 km,174 CV,Automático,Eléctrico,Trasera,160km/h,"4,58m","1,85m","1,61m",2.049kg,
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c5-aircross-c5-aircross-puretech-s-and-s-plus-130-130-suv-y-4x4-manual-2024-127997,"Citroen C5 Aircross
        PureTech S&S Plus 130",17290,15690.0,2024,18.440 km,130 CV,Manual,Gasolina,Delantera,195km/h,"4,50m","1,97m","1,65m",,53l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-jeep-renegade-renegade-1-3-phev-trailhawk-4x4-aut-177kw-179-suv-y-4x4-automatico-2022-129159,"Jeep Renegade
        1.3 PHEV Trailhawk 4x4 Aut.",22990,20890.0,2022,28.846 km,240 CV,Automático,Híbrido enchufable,4x4,199km/h,"4,24m","1,81m","1,68m",1.770kg,37l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-mini-countryman-countryman-cooper-se-all4-aut-125-suv-y-4x4-automatico-2021-128604,"MINI Countryman
        COOPER SE ALL4 AUT.",24490,22290.0,2021,31.406 km,220 CV,Automático,Híbrido enchufable,4x4,196km/h,"4,30m","1,82m","1,56m",1.715kg,36l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-ds-ds-7-crossback-ds-7-crossback-1-5bluehdi-so-chic-aut-130-suv-y-4x4-automatico-2019-126281,"DS DS 7 Crossback
        1.5BlueHDi So Chic Aut.",16990,16190.0,2019,95.455 km,130 CV,Automático,Diésel,Delantera,195km/h,"4,57m","1,90m","1,61m",1.428kg,55l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-mokka-mokka-1-2t-s-and-s-gs-136-136-suv-y-4x4-manual-2025-128016,"Opel Mokka
        1.2T S&S GS 136",17490,15890.0,2025,19.535 km,136 CV,Manual,Gasolina,Delantera,208km/h,"4,15m","1,79m","1,54m",1.294kg,44l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c4-c4-1-2-puretech-plus-s-and-s-130-aut-130-compacto-automatico-2025-126117,"Citroen C4
        1.2 PureTech Plus S&S 130 Aut.",17990,16390.0,2025,17.208 km,130 CV,Automático,Gasolina,Delantera,210km/h,"4,35m","1,83m","1,52m",1.322kg,50l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-scudo-scudo-furgon-1-5bluehdi-l1-business-100-100-furgoneta-manual-2022-127285,"Fiat Scudo
        Furgón 1.5BlueHDI L1 Business 100",16990,15490.0,2022,115.417 km,100 CV,Manual,Diésel,Delantera,-km/h,"4,61m","1,92m","1,91m",1.616kg,69l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-mg-marvel-r-marvel-r-comfort-rwd-70kwh-132kw-179-suv-y-4x4-automatico-2022-128906,"MG Marvel R
        Comfort RWD",20890,18990.0,2022,89.960 km,179 CV,Automático,Eléctrico,Trasera,200km/h,"4,67m","1,92m","1,61m",,
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-ds-ds-7-crossback-ds-7-e-tense-performance-line-aut-4x2-225-suv-y-4x4-automatico-2024-124841,"DS DS 7 Crossback
        7 E-Tense Performance Line Aut. 4x2",27490,24990.0,2025,24.978 km,225 CV,Automático,Híbrido enchufable,Delantera,225km/h,"4,59m","1,91m",,,43l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-volkswagen-golf-golf-2-0tdi-85kw-115-compacto-manual-2021-128081,"Volkswagen Golf
        2.0TDI",18990,17290.0,2021,64.665 km,115 CV,Manual,Diésel,Delantera,202km/h,"4,28m","1,79m","1,46m",1.380kg,50l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-volkswagen-polo-polo-1-0-bmt-a-polo-55kw-75-compacto-manual-2017-128587,"Volkswagen Polo
        1.0 BMT A-Polo",9490,8990.0,2017,77.064 km,75 CV,Manual,Gasolina,Delantera,173km/h,"3,97m","1,68m","1,45m",1.055kg,45l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-grandland-x-grandland-x-1-6cdti-s-and-s-excellence-120-120-suv-y-4x4-manual-2018-128370,"Opel Grandland X
        1.6CDTi S&S Excellence 120",12290,11690.0,2018,107.089 km,120 CV,Manual,Diésel,Delantera,189km/h,"4,48m","1,86m","1,61m",1.350kg,52l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-energy-zen-120-edc-120-suv-y-4x4-automatico-2017-128064,"Renault Captur
        TCe Energy Zen 120 EDC",11990,11390.0,2017,103.495 km,120 CV,Automático,Gasolina,Delantera,192km/h,"4,12m","1,78m","1,57m",1.180kg,45l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-ford-focus-focus-1-0-ecoboost-mhev-st-line-125-125-compacto-manual-2022-127802,"Ford Focus
        1.0 Ecoboost MHEV ST-Line 125",17490,15890.0,2022,32.829 km,125 CV,Manual,Gasolina,Delantera,200km/h,"4,38m","1,83m","1,46m",,52l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-mokka-mokka-1-2t-s-and-s-gs-136-136-suv-y-4x4-manual-2025-128024,"Opel Mokka
        1.2T S&S GS 136",16490,14990.0,2025,23.610 km,136 CV,Manual,Gasolina,Delantera,208km/h,"4,15m","1,79m","1,54m",1.294kg,44l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-seat-arona-arona-1-0-tsi-s-and-s-fr-dsg7-110-110-suv-y-4x4-automatico-2022-128632,"SEAT Arona
        1.0 TSI S&S FR DSG7 110",17490,15890.0,2022,50.006 km,110 CV,Automático,Gasolina,Delantera,190km/h,"4,15m","1,78m","1,55m",1.235kg,40l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-omoda-5-5-1-6-premium-185-185-suv-y-4x4-automatico-2024-128196,"Omoda 5
        1.6 Premium 185",23490,21390.0,2024,14.473 km,185 CV,Automático,Gasolina,Delantera,206km/h,"4,42m","1,83m","1,59m",1.498kg,51l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-serie-2-218da-gran-coupe-150-coupe-automatico-2025-126176,"BMW Serie 2
        218dA Gran Coupé",31990,30490.0,2025,28.195 km,150 CV,Automático,Diésel,Delantera,226km/h,"4,55m","1,80m","1,45m",1.490kg,49l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c3-c3-1-2-puretech-s-and-s-feel-83-82-compacto-manual-2018-128761,"Citroen C3
        1.2 PureTech S&S Feel 83",8290,7890.0,2018,81.365 km,82 CV,Manual,Gasolina,Delantera,168km/h,"4,00m","1,75m","1,47m",1.055kg,45l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-peugeot-5008-suv-5008-1-5bluehdi-s-and-s-gt-line-130-130-suv-y-4x4-manual-2020-128675,"Peugeot 5008 SUV
        1.5BlueHDi S&S GT Line 130",17890,16290.0,2020,117.996 km,130 CV,Manual,Diésel,Delantera,191km/h,"4,64m","1,84m","1,65m",1.430kg,56l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-mazda-cx-30-cx-30-2-0-skyactiv-g-zenith-2wd-90kw-122-suv-y-4x4-manual-2022-127709,"Mazda CX-30
        2.0 Skyactiv-G Zenith 2WD",19490,17690.0,2022,68.302 km,122 CV,Manual,Mild hybrid,Delantera,186km/h,"4,40m","1,80m","1,54m",1.320kg,51l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-peugeot-rifter-n1-rifter-1-5bluehdi-s-and-s-active-pack-business-standard-100-100-furgoneta-manual-2023-128109,"Peugeot Rifter N1
        1.5BlueHDI S&S Active Pack Business Standard 100",15990,14590.0,2023,82.724 km,100 CV,Manual,Diésel,Delantera,165km/h,"4,40m","1,85m","1,88m",1.486kg,50l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-seat-arona-arona-1-5-tsi-s-and-s-fr-dsg7-xm-150-150-suv-y-4x4-automatico-2024-128625,"SEAT Arona
        1.5 TSI S&S FR DSG7 XM 150",20690,18790.0,2024,43.820 km,150 CV,Automático,Gasolina,Delantera,210km/h,"4,15m","1,78m","1,55m",1.193kg,40l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-seat-leon-leon-1-6tdi-cr-s-and-s-reference-115-115-compacto-manual-2019-126525,"SEAT León
        1.6TDI CR S&S Reference 115",12490,11890.0,2020,138.108 km,115 CV,Manual,Diésel,Delantera,197km/h,"4,28m","1,82m","1,46m",1.331kg,50l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c5-aircross-c5-aircross-puretech-s-and-s-c-series-eat8-130-130-suv-y-4x4-automatico-2021-125599,"Citroen C5 Aircross
        PureTech S&S C-Series EAT8 130",15990,14590.0,2021,61.506 km,130 CV,Automático,Gasolina,Delantera,188km/h,"4,50m","1,97m","1,65m",1.505kg,53l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-e-tron-e-tron-55-quattro-advanced-408-suv-y-4x4-automatico-2022-127432,"Audi e-tron
        55 quattro Advanced",30490,28990.0,2022,39.204 km,408 CV,Automático,Eléctrico,4x4,200km/h,"4,90m","1,94m","1,63m",2.565kg,
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-volkswagen-t-roc-t-roc-1-5-tsi-r-line-110-kw-150-suv-y-4x4-manual-2022-125886,"Volkswagen T-Roc
        1.5 TSI R-Line",24990,22690.0,2023,57.234 km,150 CV,Manual,Gasolina,Delantera,207km/h,"4,23m","1,82m","1,57m",1.345kg,50l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-peugeot-208-208-1-2-s-and-s-allure-110-110-compacto-manual-2017-128136,"Peugeot 208
        1.2 S&S Allure 110",9490,8990.0,2017,47.742 km,110 CV,Manual,Gasolina,Delantera,190km/h,"3,97m","1,74m","1,46m",1.145kg,50l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-tipo-tipo-1-4-pop-95-compacto-manual-2018-128520,"Fiat Tipo
        1.4 Pop",7990,7590.0,2018,136.489 km,95 CV,Manual,Gasolina,Delantera,182km/h,"4,37m","1,79m","1,50m",1.195kg,50l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-kia-xceed-xceed-1-6-phev-edrive-aut-105-suv-y-4x4-automatico-2021-127989,"Kia XCeed
        1.6 PHEV eDrive Aut.",16490,14990.0,2021,92.009 km,141 CV,Automático,Híbrido enchufable,Delantera,160km/h,"4,40m","1,83m","1,48m",1.594kg,37l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-toyota-auris-auris-hybrid-140h-active-99-compacto-automatico-2018-127784,"Toyota Auris
        hybrid 140H Active",13990,13290.0,2018,148.968 km,136 CV,Automático,Híbrido,Delantera,180km/h,"4,33m","1,76m","1,48m",1.310kg,45l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-volvo-xc40-xc40-t5-recharge-plus-dark-aut-179-suv-y-4x4-automatico-2022-127763,"Volvo XC40
        T5 Recharge Plus Dark Aut.",26290,23890.0,2022,80.600 km,262 CV,Automático,Híbrido enchufable,Delantera,205km/h,"4,44m","1,86m","1,65m",1.740kg,48l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-ford-c-max-c-max-1-0-ecoboost-auto-s-and-s-titanium-125-125-monovolumen-manual-2018-127730,"Ford C-Max
        1.0 Ecoboost Auto-S&S Titanium 125",10990,10490.0,2018,79.048 km,125 CV,Manual,Gasolina,Delantera,187km/h,"4,38m","1,83m","1,61m",1.316kg,55l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-ducato-ducato-fg-maxi-35-2-2mjt-l3-h2-panelado-140cv-140-furgoneta-manual-2023-127284,"Fiat Ducato
        Fg. Maxi 35 2.2Mjt L3 H2 Panelado",27990,25490.0,2023,25.343 km,140 CV,Manual,Diésel,Delantera,150km/h,"6,00m","2,05m","2,52m",1.975kg,90l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-jeep-avenger-avenger-bev-summit-115kw-54kwh-156-suv-y-4x4-automatico-2023-128276,"Jeep Avenger
        BEV Summit",23290,21190.0,2023,36.563 km,156 CV,Automático,Eléctrico,Delantera,150km/h,"4,08m","1,78m","1,53m",,
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-a5-a5-cabrio-2-0-tfsi-s-line-140kw-190-cabrio-manual-2018-128158,"Audi A5
        Cabrio 2.0 TFSI S Line",24990,23790.0,2018,75.903 km,190 CV,Manual,Gasolina,Delantera,239km/h,"4,67m","1,85m","1,38m",1.600kg,58l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-volkswagen-polo-polo-1-0-tsi-life-70kw-95-compacto-manual-2023-125762,"Volkswagen Polo
        1.0 TSI Life",14990,13590.0,2023,89.301 km,95 CV,Manual,Gasolina,Delantera,187km/h,"4,07m","1,75m","1,45m",1.145kg,40l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-ducato-ducato-fg-30-2-0mjt-lpegr-corto-85kw-115-furgoneta-manual-2019-123699,"Fiat Ducato
        Fg. 30 2.0Mjt LPEGR Corto",15990,15190.0,2019,112.852 km,115 CV,Manual,Diésel,Delantera,148km/h,"4,96m","2,05m","2,25m",1.845kg,90l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-volvo-xc40-xc40-recharge-single-core-aut-238-suv-y-4x4-automatico-2023-127430,"Volvo XC40
        Recharge Single Core Aut.",27290,24790.0,2023,60.954 km,238 CV,Automático,Eléctrico,Trasera,180km/h,"4,44m","1,86m","1,65m",1.959kg,
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-2-xel-s-s-edition-75-75-compacto-manual-2023-127810,"Opel Corsa
        1.2 XEL S/S Edition 75",10490,9490.0,2023,30.410 km,75 CV,Manual,Gasolina,Delantera,174km/h,"4,06m","1,77m","1,44m",1.055kg,40l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-peugeot-2008-2008-1-2-puretech-s-and-s-allure-pack-100-100-suv-y-4x4-manual-2021-128127,"Peugeot 2008
        1.2 PureTech S&S Allure Pack 100",12990,11790.0,2021,108.194 km,100 CV,Manual,Gasolina,Delantera,188km/h,"4,30m","1,77m","1,53m",1.192kg,44l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-espace-espace-blue-dci-zen-edc-118kw-160-monovolumen-automatico-2020-126787,"Renault Espace
        Blue dCi Zen EDC",21490,19590.0,2020,117.846 km,160 CV,Automático,Diésel,Delantera,196km/h,"4,86m","1,89m","1,68m",1.770kg,62l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-skoda-fabia-fabia-1-0-mpi-ambition-55kw-75-compacto-manual-2017-127948,"Skoda Fabia
        1.0 MPI Ambition",8990,8590.0,2017,91.902 km,75 CV,Manual,Gasolina,Delantera,172km/h,"4,00m","1,73m","1,47m",1.055kg,45l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c3-c3-1-2-puretech-s-and-s-shine-83-82-compacto-manual-2019-127778,"Citroen C3
        1.2 PureTech S&S Shine 83",8290,7890.0,2019,129.514 km,82 CV,Manual,Gasolina,Delantera,168km/h,"4,00m","1,75m","1,47m",1.055kg,45l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-suzuki-ignis-ignis-1-2-mild-hybrid-glx-83-suv-y-4x4-manual-2022-127190,"Suzuki Ignis
        1.2 Mild Hybrid GLX",13490,12290.0,2022,45.579 km,83 CV,Manual,Mild hybrid,Delantera,165km/h,"3,70m","1,69m","1,61m",860kg,32l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-x4-x4-xdrive-20ia-xline-m-sport-184-suv-y-4x4-automatico-2024-127984,"BMW X4
        xDrive 20iA xLine M Sport",52490,49990.0,2024,13.002 km,184 CV,Automático,Mild hybrid,4x4,215km/h,"4,75m","1,92m","1,62m",1.800kg,65l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-peugeot-208-208-1-2-style-82-82-compacto-manual-2017-127376,"Peugeot 208
        1.2 Style 82",7390,6990.0,2017,103.787 km,82 CV,Manual,Gasolina,Delantera,175km/h,"3,97m","1,74m","1,46m",1.040kg,50l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-2-xel-s-s-edition-75-75-compacto-manual-2020-126306,"Opel Corsa
        1.2 XEL S/S Edition 75",9290,8490.0,2021,66.040 km,75 CV,Manual,Gasolina,Delantera,174km/h,"4,06m","1,77m","1,44m",1.055kg,40l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-nissan-micra-micra-1-0-g-visia-plus-70-70-compacto-manual-2019-127871,"Nissan Micra
        1.0 G Visia+ 70",10690,10190.0,2019,48.631 km,70 CV,Manual,Gasolina,Delantera,158km/h,"4,00m","1,74m","1,46m",1.052kg,41l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-hyundai-kona-kona-1-0-tgdi-maxx-4x2-120-suv-y-4x4-manual-2021-128071,"Hyundai Kona
        1.0 TGDI Maxx 4x2",15390,13990.0,2021,71.854 km,120 CV,Manual,Gasolina,Delantera,181km/h,"4,21m","1,80m","1,57m",1.237kg,50l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-mini-mini-mini-cooper-se-184-compacto-automatico-2022-127900,"MINI Mini
        Cooper SE",18990,17290.0,2022,26.363 km,184 CV,Automático,Eléctrico,Delantera,150km/h,"3,85m","1,73m","1,43m",1.365kg,
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-volkswagen-golf-golf-1-0-tsi-edition-85kw-115-compacto-manual-2019-126528,"Volkswagen Golf
        1.0 TSI Edition",12990,11790.0,2020,143.910 km,115 CV,Manual,Gasolina,Delantera,196km/h,"4,26m","1,79m","1,49m",1.216kg,50l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-toyota-aygo-x-cross-aygo-x-cross-play-72-suv-y-4x4-manual-2022-127255,"Toyota Aygo X Cross
        Play",13790,12490.0,2022,32.828 km,72 CV,Manual,Gasolina,Delantera,160km/h,"3,70m","1,74m","1,51m",,35l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-tce-energy-glp-business-66kw-90-compacto-manual-2018-126708,"Renault Clio
        TCe Energy GLP Business",10590,10090.0,2018,47.070 km,90 CV,Manual,Glp,Delantera,167km/h,"4,06m","1,73m","1,45m",1.082kg,45l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c3-c3-1-2-puretech-s-and-s-c-series-83-83-compacto-manual-2023-127281,"Citroen C3
        1.2 PureTech S&S C-Series 83",11390,10390.0,2023,24.749 km,83 CV,Manual,Gasolina,Delantera,168km/h,"4,00m","1,75m","1,47m",1.055kg,42l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-2-xel-s-s-edition-75-75-compacto-manual-2023-127294,"Opel Corsa
        1.2 XEL S/S Edition 75",10690,9690.0,2023,30.339 km,75 CV,Manual,Gasolina,Delantera,174km/h,"4,06m","1,77m","1,44m",1.055kg,40l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-peugeot-108-108-top-1-2-puretech-allure-82-compacto-manual-2014-127210,"Peugeot 108
        Top! 1.2 PureTech Allure",6990,6690.0,2014,44.056 km,82 CV,Manual,Gasolina,Delantera,170km/h,"3,48m","1,62m","1,46m",865kg,35l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-seat-alhambra-alhambra-1-4-tsi-s-and-s-xcellence-dsg-7-plazas-150-furgoneta-automatico-2022-125384,"SEAT Alhambra
        1.4 TSI S&S Xcellence DSG 7 plazas",20490,18590.0,2022,142.356 km,150 CV,Automático,Gasolina,Delantera,198km/h,"4,85m","1,90m","1,72m",1.827kg,73l
