iter	Passed	Remaining
967	59241	32558
968	59299	32495
969	59356	32431
970	59416	32369
971	59477	32308
972	59537	32246
973	59599	32185
974	59656	32122
975	59714	32059
976	59769	31995
977	59835	31936
978	59893	31873
979	59952	31811
980	60015	31751
981	60075	31689
982	60134	31627
983	60201	31568
984	60258	31505
985	60315	31442
986	60369	31377
987	60430	31316
988	60489	31253
989	60543	31188
990	60599	31125
991	60658	31063
992	60718	31001
993	60785	30942
994	60846	30882
995	60907	30820
996	60973	30762
997	61035	30701
998	61091	30637
999	61150	30575
1000	61214	30515
1001	61269	30451
1002	61322	30386
1003	61381	30323
1004	61440	30261
1005	61498	30199
1006	61557	30137
1007	61619	30076
1008	61677	30013
1009	61733	29949
1010	61788	29886
1011	61847	29823
1012	61906	29761
1013	61959	29696
1014	62019	29635
1015	62080	29573
1016	62138	29511
1017	62202	29451
1018	62263	29390
1019	62326	29330
1020	62388	29269
1021	62445	29206
1022	62499	29141
1023	62561	29081
1024	62623	29020
1025	62682	28958
1026	62739	28895
1027	62804	28836
1028	62865	28775
1029	62924	28713
1030	62987	28652
1031	63043	28589
1032	63101	28526
1033	63158	28463
1034	63210	28398
1035	63267	28336
1036	63330	28275
1037	63391	28214
1038	63451	28153
1039	63511	28091
1040	63567	28028
1041	63625	27965
1042	63683	27903
1043	63739	27840
1044	63797	27777
1045	63854	27714
1046	63916	27654
1047	63982	27595
1048	64037	27532
1049	64091	27467
1050	64150	27405
1051	64214	27346
1052	64275	27284
1053	64331	27221
1054	64388	27159
1055	64448	27097
1056	64500	27032
1057	64553	26968
1058	64611	26906
1059	64661	26840
1060	64714	26776
1061	64768	26712
1062	64826	26650
1063	64885	26588
1064	64939	26524
1065	64989	26458
1066	65049	26397
1067	65106	26335
1068	65161	26271
1069	65221	26210
1070	65278	26147
1071	65333	26084
1072	65390	26022
1073	65448	25960
1074	65508	25898
1075	65560	25834
1076	65611	25769
1077	65668	25706
1078	65727	25645
1079	65787	25583
1080	65846	25522
1081	65902	25459
1082	65962	25398
1083	66037	25342
1084	66092	25279
1085	66145	25215
1086	66198	25151
1087	66249	25086
1088	66302	25023
1089	66354	24959
1090	66405	24894
1091	66455	24829
1092	66509	24766
1093	66568	24704
1094	66618	24639
1095	66675	24577
1096	66734	24515
1097	66791	24453
1098	66852	24392
1099	66907	24329
1100	66967	24269
1101	67022	24205
1102	67076	24142
1103	67127	24078
1104	67190	24018
1105	67249	23956
1106	67318	23899
1107	67374	23836
1108	67438	23776
1109	67510	23719
1110	67579	23662
1111	67635	23599
1112	67693	23537
1113	67753	23476
1114	67815	23416
1115	67881	23357
1116	67935	23293
1117	67999	23234
1118	68057	23172
1119	68117	23111
1120	68178	23050
1121	68231	22987
1122	68288	22925
1123	68344	22862
1124	68418	22806
1125	68474	22743
1126	68526	22680
1127	68578	22616
1128	68632	22553
1129	68691	22492
1130	68752	22431
1131	68807	22368
1132	68858	22304
1133	68918	22243
1134	68971	22180
1135	69032	22119
1136	69085	22056
1137	69142	21994
1138	69195	21931
1139	69252	21869
1140	69308	21807
1141	69359	21743
1142	69407	21678
1143	69459	21614
1144	69509	21551
1145	69562	21487
1146	69618	21425
1147	69674	21363
1148	69726	21300
1149	69782	21238
1150	69836	21175
1151	69894	21113
1152	69948	21051
1153	70007	20990
1154	70068	20929
1155	70120	20866
1156	70171	20802
1157	70224	20740
1158	70280	20677
1159	70330	20614
1160	70385	20551
1161	70450	20492
1162	70506	20430
1163	70556	20366
1164	70611	20304
1165	70663	20241
1166	70716	20178
1167	70767	20115
1168	70819	20052
1169	70869	19988
1170	70934	19929
1171	70988	19867
1172	71040	19803
1173	71094	19741
1174	71148	19679
1175	71206	19618
1176	71262	19556
1177	71315	19493
1178	71366	19430
1179	71417	19367
1180	71471	19305
1181	71525	19242
1182	71579	19180
1183	71631	19117
1184	71687	19056
1185	71743	18994
1186	71798	18932
1187	71859	18872
1188	71919	18811
1189	71984	18752
1190	72035	18689
1191	72094	18628
1192	72148	18566
1193	72203	18504
1194	72260	18442
1195	72313	18380
1196	72372	18319
1197	72430	18258
1198	72481	18195
1199	72544	18136
1200	72598	18074
1201	72672	18016
1202	72732	17956
1203	72788	17894
1204	72841	17832
1205	72896	17770
1206	72950	17708
1207	73006	17647
1208	73059	17585
1209	73115	17523
1210	73171	17462
1211	73223	17399
1212	73273	17336
1213	73332	17275
1214	73388	17214
1215	73442	17152
1216	73502	17092
1217	73564	17032
1218	73625	16971
1219	73682	16910
1220	73740	16849
1221	73799	16789
1222	73855	16727
1223	73931	16670
1224	73992	16610
